mission,koi_id,koi_name,koi_time0bk,koi_period,koi_duration,koi_is_planet
Kepler,10418224,K00428.01,172.518826,6.873166,0.285704,1
Kepler,10616679,K00429.01,172.529281,8.600099,0.166987,1
Kepler,10717241,K00430.01,179.404945,12.376469,0.112812,1
Kepler,10843590,K00431.01,178.711670,18.870222,0.130850,1
Kepler,6850504,K00070.05,135.203200,19.577607,0.140917,1
Kepler,12061222,K00484.01,175.058780,17.205229,0.152867,1
Kepler,12316431,K00485.01,175.559770,17.907661,0.224833,0
Kepler,12404305,K00486.01,169.496190,22.183323,0.214017,1
Kepler,10212441,K02342.02,175.724600,354.781940,0.269167,0
Kepler,12834874,K00487.01,173.039640,7.658800,0.126779,1
Kepler,2557816,K00488.01,176.451970,9.378917,0.139279,1
Kepler,10454313,K00532.01,173.699895,4.221626,0.127579,1
Kepler,10513530,K00533.01,171.693980,16.549671,0.182533,1
Kepler,5866724,K00085.02,133.498613,2.154911,0.130587,1
Kepler,10554999,K00534.01,174.022140,6.400157,0.083350,1
Kepler,9076513,K00583.01,170.738080,2.437029,0.133354,1
Kepler,9146018,K00584.01,175.686710,9.926721,0.160117,1
Kepler,9146018,K00584.02,170.373870,21.223493,0.205900,1
Kepler,9146018,K00584.03,136.505670,6.470277,0.139292,1
Kepler,9279669,K00585.01,171.560055,3.722159,0.083087,1
Kepler,10843590,K00431.02,154.303270,46.902643,0.163600,1
Kepler,10858832,K00432.01,174.351207,5.263415,0.089358,1
Kepler,10937029,K00433.01,171.092308,4.030467,0.115558,1
Kepler,11599038,K01437.02,133.745700,9.279890,0.138750,0
Kepler,10937029,K00433.02,199.203375,328.240201,0.511358,1
Kepler,11656302,K00434.01,173.103028,22.264807,0.366421,0
Kepler,2576197,K00489.01,171.695870,2.217038,0.077396,0
Kepler,2576197,K00489.02,140.295400,8.874603,0.120000,0
Kepler,3239945,K00490.01,172.867528,4.393158,0.101896,1
Kepler,10387742,K02583.02,271.068640,251.751200,0.179750,0
Kepler,10187017,K00082.01,134.754877,16.145672,0.155150,1
Kepler,3239945,K00490.02,420.286557,1071.232624,0.674100,1
Kepler,10554999,K00534.02,171.096400,2.735900,0.080662,1
Kepler,10873260,K00535.01,171.181624,5.852969,0.191554,1
Kepler,10965008,K00536.01,178.587020,81.170159,0.348250,1
Kepler,10467815,K03191.02,458.714600,371.175730,0.341667,0
Kepler,11073351,K00537.01,170.787705,2.820191,0.106417,1
Kepler,11090765,K00538.01,171.649360,21.217123,0.245417,1
Kepler,11246364,K00539.01,171.274130,200.000000,0.302917,0
Kepler,9570741,K00586.01,175.969340,15.779801,0.168204,1
Kepler,9607164,K00587.01,171.604910,14.034903,0.151583,1
Kepler,9631762,K00588.01,175.681060,10.355865,0.118463,1
Kepler,6462863,K00094.01,132.741641,22.342965,0.277669,1
Kepler,9782691,K00590.01,174.553770,11.388402,0.153954,1
Kepler,11709124,K00435.01,178.946396,20.549818,0.231183,1
Kepler,11599038,K01437.03,145.901100,17.421732,0.196583,0
Kepler,12302530,K00438.01,174.796908,5.931197,0.104162,1
Kepler,11904151,K00072.01,131.574858,0.837491,0.074833,1
Kepler,3239945,K00490.03,134.074810,7.406117,0.120108,1
Kepler,3239945,K00490.04,139.071990,21.803708,0.140375,1
Kepler,3541800,K00491.01,169.655580,4.662291,0.155417,0
Kepler,3559935,K00492.01,194.711290,29.911189,0.276817,1
Kepler,3834360,K00493.01,170.124740,2.908454,0.105679,0
Kepler,3966801,K00494.01,188.788890,25.695815,0.167713,1
Kepler,11521048,K00540.01,194.825120,25.702800,0.131850,0
Kepler,11656721,K00541.01,180.349910,13.646175,0.142075,1
Kepler,11853905,K00007.01,123.611878,3.213669,0.165931,1
Kepler,5866724,K00085.03,137.992540,8.131214,0.176608,1
Kepler,11669239,K00542.01,178.691900,41.885443,0.281792,1
Kepler,11669239,K00542.02,135.034130,13.817336,0.177542,1
Kepler,10600261,K00597.03,164.904560,52.814805,0.304542,1
Kepler,10656823,K00598.01,171.172010,8.307839,0.131317,1
Kepler,10656823,K00598.02,153.826540,34.096344,0.162333,1
Kepler,10718726,K00600.01,170.369150,3.595769,0.131538,1
Kepler,12302530,K00438.02,183.520540,52.661527,0.131633,1
Kepler,12470954,K00439.01,170.449657,1.902209,0.091615,1
Kepler,2438264,K00440.01,177.930500,15.906889,0.166162,1
Kepler,2438264,K00440.02,170.885791,4.973455,0.068829,1
Kepler,3340312,K00441.01,173.902690,30.552897,0.219542,0
Kepler,4049108,K00495.01,169.635290,4.804469,0.144113,0
Kepler,4454752,K00496.01,169.803960,1.616883,0.068021,1
Kepler,4757437,K00497.01,175.609600,13.193228,0.208483,1
Kepler,10187017,K00082.02,134.079910,10.311748,0.132575,1
Kepler,4757437,K00497.02,134.563120,4.425351,0.146000,1
Kepler,11823054,K00543.01,173.438922,4.302139,0.084538,1
Kepler,11823054,K00543.02,133.556890,3.137846,0.079583,1
Kepler,11913012,K00544.01,171.666340,3.747823,0.213875,0
Kepler,11972666,K00545.01,170.377240,1.091732,0.082162,0
Kepler,12058931,K00546.01,170.190340,20.684208,0.268396,1
Kepler,9782691,K00590.02,141.318130,50.698541,0.248833,1
Kepler,9886221,K00591.01,170.801280,2.992647,0.075417,0
Kepler,9958962,K00593.01,171.788280,9.997603,0.143429,1
Kepler,9958962,K00593.02,208.502800,90.411799,0.296083,1
Kepler,3745690,K00442.01,171.677620,13.540575,0.186137,1
Kepler,3745690,K00442.02,134.531230,1.732346,0.092246,1
Kepler,3745690,K00442.03,133.627130,7.025741,0.093542,1
Kepler,3833007,K00443.01,180.042500,16.217749,0.205308,1
Kepler,3847138,K00444.01,177.319600,11.722912,0.175267,1
Kepler,4833135,K00498.01,177.542700,8.661374,0.123833,0
Kepler,4847534,K00499.01,174.534830,9.668574,0.102733,1
Kepler,4852528,K00500.01,176.474146,7.053527,0.099925,1
Kepler,4852528,K00500.02,177.484839,9.521645,0.098204,1
Kepler,4852528,K00500.03,134.030017,3.072147,0.078050,1
Kepler,4852528,K00500.04,134.589390,4.645382,0.084462,1
Kepler,12058931,K00546.02,131.424950,9.825785,0.218742,1
Kepler,12116489,K00547.01,188.060148,25.302918,0.187096,1
Kepler,12600735,K00548.01,189.705950,21.300205,0.170217,1
Kepler,10593626,K00087.01,133.697190,289.864067,0.315208,1
Kepler,3437776,K00549.01,131.733740,10.297677,0.277042,0
Kepler,10294465,K00595.01,250.972310,199.997635,0.142917,0
Kepler,10388286,K00596.01,170.453117,1.682696,0.057779,1
Kepler,10600261,K00597.01,176.943260,17.307955,0.213025,1
Kepler,6462863,K00094.02,138.009041,10.423677,0.217738,1
Kepler,10600261,K00597.02,133.062580,2.092271,0.100258,1
Kepler,11904151,K00072.02,138.678725,45.294223,0.284583,1
Kepler,4384675,K00445.01,258.348870,260.207173,0.274583,0
Kepler,4633570,K00446.01,174.754170,16.709206,0.112717,1
Kepler,4633570,K00446.02,185.476720,28.551582,0.172925,1
Kepler,5021176,K00447.01,172.683650,4.045057,0.124808,0
Kepler,5640085,K00448.01,178.450740,10.139588,0.110192,1
Kepler,5640085,K00448.02,194.610700,43.585942,0.195058,1
Kepler,4852528,K00500.05,133.171292,0.986786,0.049496,1
Kepler,5282051,K00502.01,171.151660,5.910377,0.142542,0
Kepler,10187017,K00082.03,145.028660,27.453615,0.156125,1
Kepler,5340644,K00503.01,172.956570,8.222414,0.112917,1
Kepler,3437776,K00549.02,133.416650,0.635587,0.195833,0
Kepler,4165473,K00550.01,178.524820,13.023632,0.165558,1
Kepler,4270253,K00551.01,178.844480,11.637030,0.139050,1
Kepler,4270253,K00551.02,133.956070,5.687987,0.094508,1
Kepler,5122112,K00552.01,171.099046,3.055171,0.069992,0
Kepler,10973664,K00601.01,172.185530,5.404269,0.105479,1
Kepler,10973664,K00601.03,133.677120,1.208462,0.064333,1
Kepler,9141746,K00929.02,132.145500,2.851883,0.111083,1
Kepler,12459913,K00602.01,177.275350,12.913859,0.223688,1
Kepler,6462863,K00094.03,161.239869,54.319962,0.357742,1
Kepler,5779852,K00449.01,240.234923,252.079235,0.165867,0
Kepler,6042214,K00450.01,171.955250,27.046279,0.111083,0
Kepler,6200715,K00451.01,172.179770,3.723561,0.143125,0
Kepler,6291033,K00452.01,169.942860,3.705992,0.215242,1
Kepler,6889235,K00074.01,125.879388,5.188672,0.210558,0
Kepler,6758917,K00453.01,169.648520,2.236101,0.077679,0
Kepler,5461440,K00504.01,199.257480,40.606895,0.239833,1
Kepler,5689351,K00505.01,174.810890,13.767101,0.121271,1
Kepler,5689351,K00505.02,134.715070,6.195460,0.123000,1
Kepler,5689351,K00505.03,133.694720,3.250582,0.093904,1
Kepler,5689351,K00505.04,136.841110,8.348192,0.118125,1
Kepler,5303551,K00553.01,171.454130,2.399069,0.135733,0
Kepler,7692093,K03337.02,154.965700,91.172033,0.278167,0
Kepler,5709725,K00555.01,172.447780,3.701765,0.108588,1
Kepler,7700871,K00088.01,136.461440,5.179689,0.155233,0
Kepler,9946525,K00398.01,170.080760,51.846890,0.199038,1
Kepler,9946525,K00398.02,173.719249,4.180048,0.101996,1
Kepler,2716853,K01022.02,172.123790,68.832195,0.137917,0
Kepler,9946525,K00398.03,133.819290,1.729367,0.072675,1
Kepler,7289157,K00399.01,173.833637,5.266406,0.150679,0
Kepler,2695110,K00400.01,209.989680,44.189389,0.283963,0
Kepler,7098355,K00454.01,170.553490,29.007892,0.209475,1
Kepler,7101828,K00455.01,193.205180,47.878243,0.169417,0
Kepler,7269974,K00456.01,171.480360,13.699423,0.180871,1
Kepler,7269974,K00456.02,134.035520,4.309382,0.120737,1
Kepler,7440748,K00457.01,174.299322,4.921364,0.078358,1
Kepler,5689351,K00505.05,187.312310,87.091259,0.291667,1
Kepler,5780715,K00506.01,169.965242,1.583160,0.049729,0
Kepler,5812960,K00507.01,173.498160,18.492348,0.144767,1
Kepler,6266741,K00508.01,169.516944,7.930584,0.150346,1
Kepler,10187017,K00082.04,139.987630,7.071361,0.114875,1
Kepler,5738496,K00556.01,175.670020,9.501509,0.285500,0
Kepler,5774349,K00557.01,170.783580,15.655639,0.163771,1
Kepler,6422367,K00559.01,173.694660,4.331448,0.107500,0
Kepler,6501635,K00560.01,179.276760,23.675132,0.193625,1
Kepler,3217264,K00401.01,185.440631,29.198992,0.213446,1
Kepler,3217264,K00401.02,251.282610,160.019160,0.228000,1
Kepler,8554498,K00005.02,133.366902,7.051856,0.153750,0
Kepler,6850504,K00070.01,138.608031,10.854096,0.157367,1
Kepler,3217264,K00401.03,186.315450,55.329140,0.288250,1
Kepler,3342592,K00402.01,170.546430,17.177328,0.319592,0
Kepler,7440748,K00457.02,135.379512,7.064252,0.057779,1
Kepler,8219268,K02133.02,164.285900,43.501748,0.448125,0
Kepler,7977197,K00459.01,170.102380,19.446391,0.150946,1
Kepler,7977197,K00459.02,134.115940,6.919870,0.142721,1
Kepler,6266741,K00508.02,180.202150,16.665899,0.174725,1
Kepler,6381846,K00509.01,169.715517,4.166966,0.114729,1
Kepler,4367854,K02876.02,131.736290,0.535225,0.139175,0
Kepler,6381846,K00509.02,137.385210,11.463472,0.108292,1
Kepler,6381846,K00509.03,168.071140,39.603400,0.270292,1
Kepler,6422155,K00510.01,169.904960,2.940305,0.113442,1
Kepler,6665695,K00561.01,169.615120,5.378868,0.113425,1
Kepler,6707833,K00563.01,175.623450,15.284677,0.253200,1
Kepler,9785921,K03372.02,163.569200,73.506021,0.238917,0
Kepler,6786037,K00564.01,171.924570,21.053499,0.298354,1
Kepler,6786037,K00564.02,246.464010,127.905412,0.603125,1
Kepler,6786037,K00564.03,131.718570,6.217160,0.184537,1
Kepler,4247092,K00403.01,171.133613,21.056476,0.051583,0
Kepler,4949751,K00404.01,186.389050,31.805143,0.317554,0
Kepler,5003117,K00405.01,190.724991,37.609370,0.285896,0
Kepler,5035972,K00406.01,191.187887,49.266785,0.232050,0
Kepler,5218441,K00407.01,171.422542,3.613758,0.246367,0
Kepler,5351250,K00408.01,173.072659,7.381980,0.129800,1
Kepler,8043638,K00460.01,176.077382,17.587517,0.182388,1
Kepler,8621348,K00461.01,172.843920,11.344368,0.231583,0
Kepler,8773869,K00462.01,170.881450,1.576341,0.130133,0
Kepler,8845205,K00463.01,185.269061,18.477627,0.080833,1
Kepler,8890783,K00464.01,196.555405,58.362058,0.264012,1
Kepler,8890783,K00464.02,195.761347,5.350156,0.094363,1
Kepler,6422155,K00510.02,175.476100,6.388997,0.145967,1
Kepler,6422155,K00510.03,136.234670,14.627097,0.170708,1
Kepler,6422155,K00510.04,152.122820,35.118443,0.191250,1
Kepler,6451936,K00511.01,170.503250,8.005791,0.127287,1
Kepler,6451936,K00511.02,133.720730,4.263744,0.094687,1
Kepler,8056665,K00089.01,150.570840,84.687752,0.417700,1
Kepler,7025846,K00565.01,170.197540,2.340523,0.131500,0
Kepler,7119481,K00566.01,192.574840,25.855000,0.161404,1
Kepler,7445445,K00567.01,169.931150,10.687582,0.140883,1
Kepler,7445445,K00567.02,176.802800,20.303035,0.187658,1
Kepler,8397947,K04772.03,147.677400,39.093088,0.236958,0
Kepler,5351250,K00408.02,166.794830,12.560966,0.156862,1
Kepler,5351250,K00408.03,153.015030,30.826104,0.246417,1
Kepler,6850504,K00070.02,134.501400,3.696121,0.102625,1
Kepler,5351250,K00408.04,132.362680,3.428063,0.100708,1
Kepler,5444548,K00409.01,179.521710,13.249318,0.186913,1
Kepler,10187017,K00082.06,147.383660,22.409868,0.094625,0
Kepler,8891318,K00465.01,204.020690,363.706662,0.356375,0
Kepler,9583881,K00467.01,182.441015,18.009322,0.206712,1
Kepler,9589524,K00468.01,174.597325,22.184318,0.126654,1
Kepler,8019043,K06048.02,132.052164,0.804895,0.038333,0
Kepler,11775507,K06245.03,162.195535,276.323601,0.412350,0
Kepler,10187017,K00082.05,135.854270,5.286920,0.107458,1
Kepler,6838050,K00512.01,172.915880,6.510030,0.137896,1
Kepler,6937692,K00513.01,170.099690,35.181057,0.314375,1
Kepler,7602070,K00514.01,176.075190,11.755600,0.195833,0
Kepler,7812179,K00515.01,169.605214,17.794219,0.174658,0
Kepler,1868404,K07625.01,134.836370,6.126012,0.072208,0
Kepler,7445445,K00567.03,198.370250,29.022352,0.167763,1
Kepler,7595157,K00568.01,169.638590,3.383540,0.058458,1
Kepler,7595157,K00568.02,132.689570,2.358952,0.066375,1
Kepler,8008206,K00569.01,185.431130,20.729042,0.116942,1
Kepler,8008206,K00569.02,134.549560,1.632916,0.064996,1
Kepler,5449777,K00410.01,176.283024,7.216951,0.078784,0
Kepler,5478055,K00411.01,174.226540,15.852387,0.215792,0
Kepler,5683743,K00412.01,170.325835,4.147021,0.120821,1
Kepler,5791986,K00413.01,176.560010,15.228955,0.108196,1
Kepler,5791986,K00413.02,146.772610,24.674582,0.136033,1
Kepler,9844088,K00470.01,171.151696,3.750833,0.081071,1
Kepler,10019643,K00471.01,171.735310,21.347366,0.174333,1
Kepler,10019643,K00471.02,132.305660,7.811010,0.134625,1
Kepler,10123064,K00472.01,173.563074,4.243748,0.140013,1
Kepler,5653126,K06612.02,133.170974,2.404484,0.012337,0
Kepler,7840044,K00516.01,171.097670,13.542041,0.138917,0
Kepler,8015907,K00517.01,171.259808,2.752360,0.086342,1
Kepler,8017703,K00518.01,181.975114,13.981779,0.123250,1
Kepler,8017703,K00518.02,210.762220,44.000397,0.212979,1
Kepler,8017703,K00518.03,364.158320,247.354914,0.361542,1
Kepler,1995712,K07626.01,307.625500,462.120690,0.434167,0
Kepler,8106610,K00570.01,172.781840,12.398940,0.177583,0
Kepler,8120608,K00571.01,174.312920,7.267311,0.094546,1
Kepler,8120608,K00571.02,176.903870,13.343003,0.114163,1
Kepler,8120608,K00571.03,133.329590,3.886795,0.073225,1
Kepler,8120608,K00571.04,153.798580,22.407778,0.137004,1
Kepler,5872150,K00414.01,175.343730,20.355097,0.222194,0
Kepler,5872150,K00414.02,173.818020,5.922404,0.153792,0
Kepler,6850504,K00070.03,164.729200,77.611443,0.299108,1
Kepler,6508221,K00416.01,185.843060,18.207958,0.158188,1
Kepler,10460984,K00474.01,176.718340,10.945778,0.128904,1
Kepler,10460984,K00474.02,134.781200,28.986902,0.150971,1
Kepler,10460984,K00474.04,132.655970,5.035057,0.075167,1
Kepler,6436505,K06707.02,146.461100,24.722240,0.188750,0
Kepler,8022244,K00519.01,178.341610,11.903521,0.179042,1
Kepler,2571238,K00084.01,135.994500,9.286964,0.140204,1
Kepler,8022244,K00519.02,134.427520,34.035061,0.278958,1
Kepler,8037145,K00520.01,170.321520,12.759345,0.149538,1
Kepler,8037145,K00520.02,138.366440,5.433133,0.100050,1
Kepler,2140389,K07627.01,132.258305,0.967428,0.245346,0
Kepler,8193178,K00572.01,179.777760,10.640210,0.226588,1
Kepler,8193178,K00572.02,135.954650,4.938831,0.182833,1
Kepler,8344004,K00573.01,172.505580,5.996533,0.138038,1
Kepler,8344004,K00573.02,133.198880,2.061909,0.082263,1
Kepler,8355239,K00574.01,171.367340,20.134900,0.158175,1
Kepler,6508221,K00416.02,153.779740,88.255373,0.189125,1
Kepler,7975727,K00418.01,172.797099,22.418320,0.222875,0
Kepler,8219673,K00419.01,189.390784,20.131478,0.136692,0
Kepler,8352537,K00420.01,174.084883,6.010383,0.091413,1
Kepler,3248033,K00006.01,133.703081,1.334101,0.087637,0
Kepler,10577994,K00475.01,176.698850,8.180895,0.114775,1
Kepler,10577994,K00475.02,171.794120,15.312964,0.128896,1
Kepler,10599206,K00476.01,178.439630,18.427950,0.121933,1
Kepler,6768616,K06765.02,131.706400,8.824956,0.124000,0
Kepler,10068383,K00725.01,169.645920,7.304978,0.189225,0
Kepler,10157573,K00726.01,173.265990,5.115751,0.105742,0
Kepler,10191070,K00727.01,170.582782,1.213746,0.232646,0
Kepler,10225800,K00729.01,169.674360,1.423799,0.061942,0
Kepler,10227020,K00730.01,176.793990,14.787672,0.254963,1
Kepler,4563268,K00627.02,132.040680,4.165368,0.137229,1
Kepler,4644604,K00628.01,175.006240,14.485848,0.130687,1
Kepler,4656049,K00629.01,172.571230,40.699206,0.294750,1
Kepler,4659405,K00630.01,171.926670,4.532402,0.130000,0
Kepler,7941635,K05449.02,134.550100,25.273355,1.436667,0
Kepler,4742414,K00631.01,173.782454,15.458057,0.366473,1
Kepler,7764367,K00685.01,170.925250,3.173914,0.150287,1
Kepler,9024857,K07124.02,267.689300,379.119960,0.300833,0
Kepler,10227020,K00730.02,138.388450,9.848246,0.239462,1
Kepler,10227020,K00730.03,135.059230,19.724367,0.300083,1
Kepler,6678383,K00111.03,271.088080,51.755305,0.309812,1
Kepler,10227020,K00730.04,137.474120,7.384433,0.238962,1
Kepler,10259031,K00731.01,169.864250,7.061151,0.147792,0
Kepler,4827723,K00632.01,171.219120,7.238582,0.129996,1
Kepler,4841374,K00633.01,170.603380,161.474679,0.440500,1
Kepler,4861736,K00634.01,172.578600,6.277827,0.361838,0
Kepler,5090690,K00636.01,176.635811,12.011661,0.157298,0
Kepler,8161561,K00688.01,170.253570,3.275822,0.126779,1
Kepler,8361905,K00689.01,182.404080,15.873610,0.146858,1
Kepler,8409588,K00690.01,169.709729,1.360835,0.062025,0
Kepler,11250587,K00107.01,134.023923,7.256962,0.205842,1
Kepler,8480285,K00691.02,144.026730,16.225497,0.269625,1
Kepler,10265898,K00732.01,170.408984,1.260259,0.077475,1
Kepler,2302758,K07629.01,131.984080,0.542123,0.053458,0
Kepler,10271806,K00733.01,169.716290,5.924994,0.120308,1
Kepler,10271806,K00733.02,134.318050,11.349348,0.129587,1
Kepler,5098444,K00637.01,177.968689,26.949275,0.445737,0
Kepler,5113822,K00638.01,172.588440,23.642197,0.209083,1
Kepler,5113822,K00638.02,146.570470,67.093064,0.305583,1
Kepler,5120087,K00639.01,182.241790,17.979798,0.232617,1
Kepler,5121511,K00640.01,191.785020,30.996641,0.121592,1
Kepler,8557374,K00692.01,171.843150,2.462344,0.075471,1
Kepler,8557374,K00692.02,134.435350,4.822969,0.036467,1
Kepler,8738735,K00693.01,193.303740,28.779645,0.347875,1
Kepler,8738735,K00693.02,146.348700,15.660577,0.292167,1
Kepler,8802165,K00694.01,184.245906,17.421160,0.208225,1
Kepler,10271806,K00733.03,135.674940,3.132954,0.092529,1
Kepler,10271806,K00733.04,141.626870,18.643500,0.077046,1
Kepler,5351250,K00408.05,170.559160,93.803766,0.122750,0
Kepler,10272442,K00734.01,187.922150,24.543457,0.302158,1
Kepler,10984090,K00112.01,185.180870,51.079265,0.265537,1
Kepler,5181817,K00642.01,171.435650,4.350413,0.073725,0
Kepler,5309353,K00643.01,169.729190,1.376385,0.072708,0
Kepler,5356593,K00644.01,240.597609,45.977862,0.310387,0
Kepler,8805348,K00695.01,175.293370,29.907219,0.201979,1
Kepler,8869680,K00696.01,174.157720,7.033801,0.267437,0
Kepler,8878187,K00697.01,171.734281,3.032148,0.160946,1
Kepler,4914423,K00108.01,142.178033,15.965327,0.190988,1
Kepler,8891278,K00698.01,172.995345,12.718711,0.103749,0
Kepler,10340423,K00736.01,177.794260,18.794185,0.137108,1
Kepler,10340423,K00736.02,135.282180,6.738935,0.117208,1
Kepler,10345478,K00737.01,182.679596,14.498393,0.155596,0
Kepler,10358759,K00738.01,170.385490,10.339241,0.128125,1
Kepler,5374854,K00645.01,170.868940,8.503392,0.123204,1
Kepler,5384802,K00646.01,170.487872,3.041547,0.134499,0
Kepler,5531694,K00647.01,170.313390,5.169497,0.188008,1
Kepler,8908102,K00699.01,174.655630,5.414605,1.407792,0
Kepler,8962094,K00700.01,172.934770,30.864365,0.123154,1
Kepler,8962094,K00700.02,171.972920,9.360597,0.133621,1
Kepler,8962094,K00700.03,145.420580,14.667229,0.155917,1
Kepler,8962094,K00700.04,187.033460,68.160990,0.235917,1
Kepler,10358759,K00738.02,172.119320,13.286900,0.136771,1
Kepler,10386984,K00739.01,169.815491,1.287077,0.062258,1
Kepler,10395381,K00740.01,186.370400,17.671771,0.142508,1
Kepler,10418797,K00741.01,169.833943,23.355341,0.191947,0
Kepler,5613330,K00649.01,182.922950,23.449705,0.360696,1
Kepler,5796186,K00651.01,204.130006,42.559306,0.125617,0
Kepler,5796675,K00652.01,182.760100,16.080657,0.119587,1
Kepler,9002278,K00701.01,180.812425,18.164073,0.122313,1
Kepler,12306808,K07521.02,137.133475,7.334073,0.113783,0
Kepler,9002278,K00701.02,170.921904,5.714897,0.098217,1
Kepler,9002278,K00701.03,150.411580,122.385868,0.296792,1
Kepler,9053112,K00702.01,169.869730,1.274840,0.618042,0
Kepler,4914423,K00108.02,295.330361,179.609803,0.573125,1
Kepler,9162741,K00703.01,169.951750,1.368617,0.067646,0
